call_block_number,call_block_time,contract_address,output_feeProtocol,output_sqrtPriceX96,output_tick
23270042,2025-09-01 18:21:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5215267974165791961723867,-192580
23270148,2025-09-01 18:43:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5217048594705511190112580,-192573
23270208,2025-09-01 18:55:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5217227381136205896241863,-192573
23270216,2025-09-01 18:56:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5217258293946696828410891,-192572
23270286,2025-09-01 19:10:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5221635063939953884227929,-192556
23270311,2025-09-01 19:15:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5222894783503464238699827,-192551
23270317,2025-09-01 19:17:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5222787462047201799204405,-192551
23270321,2025-09-01 19:17:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5222789648995868377937620,-192551
23270327,2025-09-01 19:19:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5223008847570072502800268,-192550
23270329,2025-09-01 19:19:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5223008847570072502800268,-192550
23270349,2025-09-01 19:23:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5223048791511517965209890,-192550
23270369,2025-09-01 19:27:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5224763599261196294648164,-192544
23270405,2025-09-01 19:34:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5224765327365590111915696,-192544
23270410,2025-09-01 19:35:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5224739885991436971428635,-192544
23270431,2025-09-01 19:39:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5228255875273315295305600,-192530
23270441,2025-09-01 19:41:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5228383545698162570662003,-192530
23270453,2025-09-01 19:44:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5228386661141925256983059,-192530
23270456,2025-09-01 19:44:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5228386661141925256983059,-192530
23270467,2025-09-01 19:47:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5228390640242545066338085,-192530
23270531,2025-09-01 19:59:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5229003701126704262277200,-192527
23270616,2025-09-01 20:16:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5229073518692191166677609,-192527
23270616,2025-09-01 20:16:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5229073007442681174927304,-192527
23270727,2025-09-01 20:39:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5200459193244342668033613,-192637
23270727,2025-09-01 20:39:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5200458994105723961639077,-192637
23270738,2025-09-01 20:41:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5200459193244342668033613,-192637
23270745,2025-09-01 20:42:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5199317883077271406476231,-192641
23270752,2025-09-01 20:44:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192578069620707957107957,-192667
23270767,2025-09-01 20:47:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5184653381514692031127541,-192698
23270820,2025-09-01 20:57:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5184652628434453733643287,-192698
23270820,2025-09-01 20:57:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5184653381514692031127541,-192698
23270823,2025-09-01 20:58:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5184652628434453733643287,-192698
23270844,2025-09-01 21:02:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5184652524628337989236379,-192698
23270858,2025-09-01 21:05:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5177085524397782480857750,-192727
23270881,2025-09-01 21:09:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5177085524397782480857750,-192727
23270903,2025-09-01 21:14:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5177086803264660721510462,-192727
23270911,2025-09-01 21:15:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5177085266110195451877563,-192727
23270911,2025-09-01 21:15:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5177085993188705382099828,-192727
23271000,2025-09-01 21:33:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5178784446199569804894088,-192720
23271015,2025-09-01 21:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5178784446199569804894088,-192720
23271051,2025-09-01 21:43:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5154348207707064593556718,-192815
23271051,2025-09-01 21:43:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5154348207707064593556718,-192815
23271148,2025-09-01 22:03:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5165719795740559305756695,-192771
23271148,2025-09-01 22:03:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5165719755681446512174355,-192771
23271154,2025-09-01 22:04:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5165717465961785548840073,-192771
23271154,2025-09-01 22:04:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5165717550890042857339068,-192771
23271160,2025-09-01 22:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5166919972728600487920975,-192766
23271166,2025-09-01 22:06:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5166919991768041305724881,-192766
23271240,2025-09-01 22:21:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5186571392404433321360217,-192690
23271248,2025-09-01 22:23:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5186531995141691336922571,-192691
23271300,2025-09-01 22:33:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5183766998123803519882634,-192701
23271307,2025-09-01 22:35:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5183717920766472343748481,-192701
23271307,2025-09-01 22:35:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5183717120108989960876587,-192701
23271346,2025-09-01 22:42:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5179003702694213935902663,-192720
23271346,2025-09-01 22:42:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5179003213835602127737962,-192720
23271418,2025-09-01 22:57:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5182096131813283314148532,-192708
23271527,2025-09-01 23:19:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5195695667020846059120175,-192655
23271530,2025-09-01 23:19:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5195695667020846059120175,-192655
23271544,2025-09-01 23:22:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5195695667020846059120175,-192655
23271546,2025-09-01 23:22:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5195696248503933941515491,-192655
23271546,2025-09-01 23:22:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5195695667020846059120175,-192655
23271579,2025-09-01 23:29:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5195696248503933941515491,-192655
23271606,2025-09-01 23:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192260477447085877099921,-192668
23271609,2025-09-01 23:35:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192260912547760720062364,-192668
23271609,2025-09-01 23:35:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192260477447085877099921,-192668
23271627,2025-09-01 23:39:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192260990415608557317813,-192668
23271637,2025-09-01 23:41:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192260990415608557317813,-192668
23271641,2025-09-01 23:41:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5192260990415608557317813,-192668
23271663,2025-09-01 23:46:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197633619752386190821134,-192648
23271681,2025-09-01 23:49:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5198459717400879341293536,-192645
23271693,2025-09-01 23:52:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5198459717400879341293536,-192645
23271861,2025-09-02 00:26:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5199120830382574743839522,-192642
23271861,2025-09-02 00:26:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5199120830382574743839522,-192642
23271861,2025-09-02 00:26:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5199120618521140784525633,-192642
23271880,2025-09-02 00:30:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5199120830382574743839522,-192642
23271952,2025-09-02 00:44:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5199114690240655244840142,-192642
23271959,2025-09-02 00:45:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5198437980250038899630337,-192645
23271962,2025-09-02 00:46:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5198020419576312076368107,-192646
23271976,2025-09-02 00:49:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197938785990816905122354,-192647
23272006,2025-09-02 00:55:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197835750789680772321421,-192647
23272073,2025-09-02 01:09:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197794932387266112662536,-192647
23272073,2025-09-02 01:09:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197794753552934534036970,-192647
23272086,2025-09-02 01:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197794932387266112662536,-192647
23272123,2025-09-02 01:19:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197794989798272372570249,-192647
23272123,2025-09-02 01:19:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197794932387266112662536,-192647
23272123,2025-09-02 01:19:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197794932387266112662536,-192647
23272150,2025-09-02 01:24:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197793470766861851524873,-192647
23272159,2025-09-02 01:26:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5197793489207391562724061,-192647
23272253,2025-09-02 01:45:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5208156026846201357196752,-192607
23272262,2025-09-02 01:46:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5210666192005309143879480,-192598
23272280,2025-09-02 01:50:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5211443062546472339949352,-192595
23272303,2025-09-02 01:55:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212887496550807515926141,-192589
23272319,2025-09-02 01:58:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212888014034891766403695,-192589
23272319,2025-09-02 01:58:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212887496550807515926141,-192589
23272377,2025-09-02 02:09:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212880694093096108152793,-192589
23272377,2025-09-02 02:09:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212880286535900275536953,-192589
23272419,2025-09-02 02:18:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212550905524819742207529,-192590
23272430,2025-09-02 02:20:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212539452040968643354748,-192591
23272442,2025-09-02 02:23:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212539455669568496802441,-192591
23272460,2025-09-02 02:27:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5212539455669568496802441,-192591
23272552,2025-09-02 02:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5213286370225226956426989,-192588
23272613,2025-09-02 02:59:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5224830306878919160274687,-192543
23272614,2025-09-02 02:59:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5224830308863203745080644,-192543
23272615,2025-09-02 02:59:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5224830308863203745080644,-192543
23272616,2025-09-02 03:00:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5225552228049780155160342,-192541
23272618,2025-09-02 03:00:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5225552228049780155160342,-192541
23272620,2025-09-02 03:00:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5225552228049780155160342,-192541
23272623,2025-09-02 03:01:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5225552228049780155160342,-192541
23272657,2025-09-02 03:08:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5234397095610630063393355,-192507
23272658,2025-09-02 03:08:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5236989320636081657027825,-192497
23272668,2025-09-02 03:10:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5237253801380552545952118,-192496
23272673,2025-09-02 03:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5237608580248044083385784,-192495
23272689,2025-09-02 03:14:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5238330060733232813851417,-192492
23272693,2025-09-02 03:15:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5238372185116235230089213,-192492
23272700,2025-09-02 03:17:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242766653350248351354073,-192475
23272701,2025-09-02 03:17:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246323344393503316642114,-192461
23272703,2025-09-02 03:17:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246323344393503316642114,-192461
23272706,2025-09-02 03:18:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246323344393503316642114,-192461
23272717,2025-09-02 03:20:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246323506409707290996165,-192461
23272717,2025-09-02 03:20:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246323344393503316642114,-192461
23272717,2025-09-02 03:20:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246323344393503316642114,-192461
23272767,2025-09-02 03:31:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243929112248378890622708,-192470
23272767,2025-09-02 03:31:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243928280168324610486429,-192470
23272803,2025-09-02 03:38:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242083477770558702762961,-192477
23272803,2025-09-02 03:38:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242083477770558702762961,-192477
23272803,2025-09-02 03:38:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242083359875441470580492,-192477
23272828,2025-09-02 03:43:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242082572897810027389821,-192477
23272828,2025-09-02 03:43:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242082840789021478640576,-192477
23272921,2025-09-02 04:02:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242027049642564366456927,-192478
23272921,2025-09-02 04:02:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242027049642564366456927,-192478
23272921,2025-09-02 04:02:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242027049642564366456927,-192478
23272921,2025-09-02 04:02:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242027049642564366456927,-192478
23272921,2025-09-02 04:02:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5242027049642564366456927,-192478
23272924,2025-09-02 04:02:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5241639873000367940480454,-192479
23272967,2025-09-02 04:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23272967,2025-09-02 04:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23272967,2025-09-02 04:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23272967,2025-09-02 04:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23272968,2025-09-02 04:11:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23272970,2025-09-02 04:12:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23272976,2025-09-02 04:13:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791256535837267765886,-192482
23273045,2025-09-02 04:27:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791689568783934277855,-192482
23273064,2025-09-02 04:31:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791593545027450266175,-192482
23273064,2025-09-02 04:31:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791689568783934277855,-192482
23273069,2025-09-02 04:32:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5240791597119129186841174,-192482
23273081,2025-09-02 04:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5241771587177344285772594,-192479
23273081,2025-09-02 04:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5241771587177344285772594,-192479
23273081,2025-09-02 04:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5241772222346787409208183,-192479
23273082,2025-09-02 04:35:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5241771587177344285772594,-192479
23273090,2025-09-02 04:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243565864808487725978072,-192472
23273090,2025-09-02 04:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243565864808487725978072,-192472
23273090,2025-09-02 04:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243565864808487725978072,-192472
23273090,2025-09-02 04:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243565864808487725978072,-192472
23273092,2025-09-02 04:37:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243565864808487725978072,-192472
23273107,2025-09-02 04:40:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243564593478507646980980,-192472
23273112,2025-09-02 04:41:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5243561400812682338202687,-192472
23273127,2025-09-02 04:44:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247129171943146829472461,-192458
23273157,2025-09-02 04:50:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247127106342056068161662,-192458
23273157,2025-09-02 04:50:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247126444194196283586870,-192458
23273193,2025-09-02 04:58:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247127300677746164779988,-192458
23273210,2025-09-02 05:01:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247128259173538088984667,-192458
23273210,2025-09-02 05:01:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247127300677746164779988,-192458
23273283,2025-09-02 05:16:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245515530781580333159858,-192464
23273334,2025-09-02 05:27:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245515140735441077246562,-192464
23273371,2025-09-02 05:35:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245515735410378230551295,-192464
23273446,2025-09-02 05:50:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245516465645913812179309,-192464
23273496,2025-09-02 06:00:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245516471785925358568442,-192464
23273520,2025-09-02 06:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245516576921106942768843,-192464
23273520,2025-09-02 06:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245516576921106942768843,-192464
23273520,2025-09-02 06:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5245516471785925358568442,-192464
23273531,2025-09-02 06:07:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5246158398805249965590598,-192462
23273544,2025-09-02 06:10:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247937337283160678920458,-192455
23273546,2025-09-02 06:10:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247937337283160678920458,-192455
23273592,2025-09-02 06:20:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938228158491049443008,-192455
23273626,2025-09-02 06:27:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938120519632233191831,-192455
23273626,2025-09-02 06:27:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938262505124604171594,-192455
23273642,2025-09-02 06:30:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938262505124604171594,-192455
23273649,2025-09-02 06:31:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938236212997214156856,-192455
23273652,2025-09-02 06:32:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938236212997214156856,-192455
23273659,2025-09-02 06:33:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938291860840940613102,-192455
23273659,2025-09-02 06:33:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5247938236212997214156856,-192455
23273709,2025-09-02 06:43:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300507676627432888940,-192420
23273709,2025-09-02 06:43:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300507676627432888940,-192420
23273709,2025-09-02 06:43:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300507676627432888940,-192420
23273711,2025-09-02 06:44:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300507676627432888940,-192420
23273746,2025-09-02 06:51:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300764644319173360458,-192420
23273746,2025-09-02 06:51:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300491961723546824591,-192420
23273779,2025-09-02 06:57:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257300764644319173360458,-192420
23273797,2025-09-02 07:01:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257299380664111066865539,-192420
23273799,2025-09-02 07:01:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5257299380664111066865539,-192420
